,goal,state,currency_trailing_code,staff_pick,backers_count,static_usd_rate,name_len_clean,blurb_len_clean,country_AU,country_CA,country_DE,country_FR,country_GB,country_IT,country_NL,country_US,currency_CAD,currency_EUR,currency_GBP,currency_USD,category_Experimental,category_Festivals,category_Flight,category_Gadgets,category_Hardware,category_Immersive,category_Makerspaces,category_Musical,category_Plays,category_Robots,category_Software,category_Sound,category_Wearables,category_Web,created_to_launch,launch_to_deadline,launch_to_state_change,twf_launch
43,1.2257569281773086,0.0,1.0,0.0,-0.4648205279783956,1.0,-0.04393000327025953,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.24861111111113,60.0,60.0,0.0
44,-0.3635202935922297,0.0,0.0,0.0,-0.4648205279783956,1.48680756,-0.04393000327025953,0.27742443209572654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.984027777777778,30.0,30.000694444444445,1.0
45,0.11824666910445959,0.0,1.0,0.0,-0.4648205279783956,1.0,-0.04393000327025953,-0.6566675275342438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.009722222222223,73.0,73.0,0.0
46,-0.43273968478428276,0.0,0.0,0.0,-0.45093533203287606,1.56209971,-0.04393000327025953,1.5228803782690206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.82083333333334,138.0,138.0,1.0
47,0.007495643197174687,0.0,1.0,0.0,-0.4648205279783956,1.0,-0.4566276698964273,-0.033939554447596915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472222222222222,30.0,30.0,1.0
48,-0.15863089566375266,0.0,1.0,0.0,-0.44399273406011625,1.0,-0.4566276698964273,0.5887884186390501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.01875,62.0,62.0,0.0
49,-0.4194938620857715,0.0,0.0,0.0,-0.4648205279783956,1.52350076,-0.869325336522595,1.211516391725697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15694444444444444,30.0,30.0,0.0
50,-0.41335825525050796,0.0,1.0,0.0,-0.43705013608735643,1.0,-1.6947206697749304,-0.6566675275342438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.234722222222222,60.0,60.0,1.0
51,-0.38013294747832244,0.0,1.0,0.0,-0.45093533203287606,1.0,-1.6947206697749304,-1.9021234737075379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307638888888889,30.0,30.0,0.0
52,-0.2250815112081236,0.0,1.0,0.0,-0.45093533203287606,1.0,-1.6947206697749304,-0.9680315140775674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.96736111111111,16.0,16.000694444444445,0.0
